	BulkRAG1	BulkRAG2	BulkRAG3	BulkTP1	BulkTP2	BulkTP3	RAG1	RAG10	RAG12	RAG2	RAG3	RAG4	RAG5	RAG6	RAG7	RAG8	RTP1	RTP10	RTP11	RTP12	RTP2	RTP3	RTP4	RTP5	RTP6	RTP7	RTP9
K00969	447.52214056902426	398.19944598332216	401.85407154382193	362.0016474768206	383.60718624122103	384.08960438772056	355.43970853941977	453.92646391282585	393.2477898017212	284.3012408564143	429.64653487752355	376.6872449513216	559.0213076237301	480.5821909970266	448.6981024557237	533.2351503532282	273.00989000341485	361.70199497351933	358.84273218861904	258.12823361721314	386.51610943922094	275.19509366461364	354.9855096078193	448.26258694972427	401.42853187891933	411.8594672936201	456.25195536551456
K01916	635.9525155455345	631.9252077562353	478.06777476772606	642.7376189895365	664.9191228182364	607.1093746773325	666.4494535114371	630.1567381378359	691.8248153920373	645.6007344448325	489.70465265612694	528.4084963900303	1442.1129385076779	608.7374419296336	632.6643244625334	418.97047527752216	695.7348809764377	592.4429228015317	608.0390739863324	1032.5129344691525	727.0183963262393	491.4198101153244	581.9434583735316	796.3253015225431	747.487611084936	688.1702491489335	638.7527375117204
K00952	35.33069530808561	8.656509695291343	34.64259237447449	29.551154896073978	25.573812416087303	24.779974476627622	0.0	32.041868040908625	14.564732955622084	5.9229425178431585	18.479420854951414	20.927069163964802	0.0	9.153946495183247	0.0	25.392150016823642	0.0	18.7087238779453	14.951780507862892	0.0	9.202764510459438	0.0	46.55547666988934	5.273677493526845	13.842363168240768	10.42682195680221	13.035770153301117
K06989	35.33069530808561	60.59556786703937	62.35666627405401	88.65346468822185	120.19691835560658	140.4198553675075	98.73325237207189	64.08373608181725	80.10603125592121	88.84413776764747	64.67797299232996	120.33064769270692	20.254395203760293	77.80854520905748	44.86981024557487	69.828412546265	193.74895419591047	174.61475619410936	159.48565875050846	11.222966679012469	161.04837893300873	58.97037721384913	93.11095333977858	100.19987237700543	27.684726336481535	125.12186348160611	143.3934716863046
K02564	329.7531562087179	510.7340720221285	228.64110967151248	291.81765459871656	281.31193657691546	260.1897320045139	360.37637115802005	288.3768123681164	233.03572728991256	307.99301092781553	249.47218154181368	313.906037459418	141.78076642630762	283.77234135061565	287.1667855716152	311.05383770601645	290.6234312939157	180.85099748670967	239.2284881257127	89.78373343209995	308.2926111003167	98.283962023082	360.80494419161965	142.38929232520772	179.95072118710868	245.03031598481198	338.9300239858108
K16165	0.0	0.0	27.71407389957961	11.08168308602773	12.786906208043701	4.1299957461046	19.7466504744144	10.680622680302909	0.0	29.614712589215795	13.85956564121356	15.6953018729736	287.6124118933155	4.576973247591623	26.921886147344924	25.392150016823642	8.806770645272566	24.944965170593733	19.93570734381726	0.0	13.804146765689147	0.0	5.8194345837361565	5.273677493526845	41.5270895047222	5.213410978401095	0.0
K01801	0.0	0.0	0.0	7.38778872401849	0.0	4.1299957461046	0.0	0.0	0.0	5.9229425178431585	4.6198552137378535	0.0	44.55966944827271	0.0	0.0	0.0	8.806770645272566	6.236241292648433	4.983926835954315	0.0	4.601382255229719	0.0	11.638869167472334	0.0	0.0	5.213410978401095	0.0
K01788	23.553796872057077	34.62603878116533	96.99925864852848	11.08168308602773	10.22952496643496	8.2599914922092	44.429963567432374	48.06280206136294	21.847099433433076	11.845885035686296	27.71913128242712	31.3906037459472	0.0	18.307892990366515	26.921886147344924	12.696075008411773	26.42031193581773	12.472482585296866	4.983926835954315	33.66890003703751	0.0	0.0	5.8194345837361565	5.273677493526845	41.5270895047222	15.640232935203263	0.0
K13967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.222966679012469	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00885	0.0	17.313019390582664	6.928518474894887	3.69389436200925	0.0	4.1299957461046	9.873325237207188	0.0	0.0	0.0	4.6198552137378535	5.2317672909912005	0.0	4.576973247591623	4.486981024557487	0.0	0.0	0.0	0.0	11.222966679012469	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02567	70.66139061617112	95.22160664820481	117.78481407320642	277.04207715061574	161.11501822130882	284.96970648121527	113.54324022780631	144.18840618400822	131.08259660050703	35.53765510705899	92.39710427475707	146.48948414770842	76.96670177428915	128.15525093250707	107.68754458930569	114.26467507570605	184.94218355071004	205.795962657311	189.38921976621003	157.12153350610797	280.6843175689152	137.59754683230682	296.79116377051616	232.04180971511258	429.1132582154207	208.5364391360102	169.4650119929054
K02568	23.553796872057077	17.313019390582664	0.0	40.63283798210171	15.34428744965244	33.03996596883687	24.683313093017972	10.680622680302909	0.0	29.614712589215795	0.0	52.317672909912005	0.0	4.576973247591623	13.46094307367241	25.392150016823642	17.613541290545154	6.236241292648433	19.93570734381726	11.222966679012469	46.01382255229719	39.31358480923276	64.01378042109778	10.547354987053671	13.842363168240768	20.85364391360442	65.17885076650539
K02569	23.553796872057077	34.62603878116533	41.57111084936936	48.02062670612023	56.26238731539208	24.779974476627622	19.7466504744144	5.340311340151434	21.847099433433076	71.07531021411798	41.578696923640685	15.6953018729736	16.203516163008274	22.88486623795806	44.86981024557487	31.74018752102958	0.0	62.36241292648433	39.87141468763452	78.56076675308749	41.41244029706744	58.97037721384913	64.01378042109778	36.9157424546879	69.21181584120373	36.49387684880769	78.2146209198064
K02570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9229425178431585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.222966679012469	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.64571011901137	9.153946495183247	0.0	0.0	0.0	0.0	0.0	33.66890003703751	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02572	23.553796872057077	0.0	20.78555542468463	3.69389436200925	5.11476248321747	0.0	9.873325237207188	10.680622680302909	0.0	0.0	0.0	5.2317672909912005	0.0	0.0	4.486981024557487	0.0	0.0	18.7087238779453	14.951780507862892	33.66890003703751	18.405529020918895	19.65679240461638	29.09717291868078	0.0	0.0	5.213410978401095	0.0
K02573	0.0	17.313019390582664	0.0	7.38778872401849	5.11476248321747	12.389987238313763	4.936662618603594	0.0	7.282366477811022	11.845885035686296	0.0	5.2317672909912005	0.0	0.0	0.0	6.348037504205907	0.0	12.472482585296866	9.96785367190863	11.222966679012469	18.405529020918895	0.0	5.8194345837361565	5.273677493526845	0.0	10.42682195680221	13.035770153301117
K12636	0.0	0.0	0.0	0.0	2.5573812416087303	0.0	0.0	0.0	0.0	5.9229425178431585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00367	0.0	43.28254847645671	13.857036949789757	11.08168308602773	5.11476248321747	4.1299957461046	9.873325237207188	21.361245360605714	21.847099433433076	23.691770071372694	9.239710427475707	5.2317672909912005	0.0	18.307892990366515	0.0	12.696075008411773	8.806770645272566	31.181206463242166	9.96785367190863	11.222966679012469	18.405529020918895	39.31358480923276	11.638869167472334	10.547354987053671	0.0	5.213410978401095	0.0
K00370	553.51422649333	735.803324099741	554.2814779915302	1122.9438860507637	992.2639217441545	1152.2688131631614	389.9963468696217	389.8427278310222	458.7890881020247	414.6059762490209	369.58841709902026	423.77315057022435	259.256258608114	476.0052177495263	417.28923528382205	387.2302877565205	1232.9478903380668	1134.9959152619608	1026.6889282065545	1402.8708348764712	924.8778333011502	1356.3186759184675	913.6512296465496	938.7145938477508	1453.4481326652701	1006.1883188313492	977.6827614975311
K00371	235.53796872051277	181.78670360111013	235.56962814641284	476.5123726991271	547.27958570423	536.8994469935287	157.9732037953088	165.54965154460945	211.1886278565114	230.99475819581164	281.8111680379154	162.1847860207093	105.32285505950568	256.31050186511413	260.24489942431376	266.6175751766141	519.5994680710281	636.0966118501341	498.39268359542643	482.5875671975245	552.1658706275299	452.1062253061225	494.6519396175269	590.6518792749321	802.8570637579387	630.8227283865308	547.5023464386175
K00374	82.43828905219966	147.16066481990822	76.21370322384377	147.7557744803084	184.1314493958101	123.89987238310663	83.92326451626106	69.42404742196867	36.41183238905506	65.15236769627478	69.29782820606779	52.317672909912005	8.101758081504126	82.38551845664915	44.86981024557487	88.8725250588827	193.74895419591047	193.32348007201034	194.3731466022103	179.56746686410912	161.04837893300873	157.25433923690784	215.31907959821172	174.03135728630943	290.689626533014	135.5486854384066	156.429241839605
K00373	35.33069530808561	25.969529085874047	41.57111084936936	110.8168308602063	81.8361997314795	107.37988939870574	49.366626186035944	48.06280206136294	58.25893182248814	11.845885035686296	27.71913128242712	26.158836454956003	12.152637122256156	4.576973247591623	31.40886717190236	19.04411251261771	79.2609358074531	99.77986068237483	79.74282937526904	78.56076675308749	119.63593863590648	157.25433923690784	122.20812625840665	47.46309744174157	110.73890534590534	135.5486854384066	156.429241839605
K07684	153.0996796683083	207.75623268691157	200.92703577191097	325.0627038567185	227.6069305031125	243.66974902011304	212.27649259991182	197.59151958551126	240.31809376771295	142.15062042820716	207.89348461811142	224.9659935126129	469.9019687272254	178.50195665600987	219.86207020331162	285.6616876892151	325.85051387501767	212.03220395001136	304.01953699311616	112.22966679010568	184.05529020910998	255.53830126001267	192.04134126321043	226.7681322216123	290.689626533014	239.8169050064117	273.7511732193087
K07685	0.0	69.25207756233077	41.57111084936936	0.0	33.24595614091353	20.649978730523003	19.7466504744144	48.06280206136294	43.69419886686615	17.768827553529494	4.6198552137378535	10.463534581982401	8.101758081504126	13.73091974277486	22.434905122787384	12.696075008411773	0.0	24.944965170593733	9.96785367190863	22.44593335802504	9.202764510459438	0.0	29.09717291868078	21.094709974107342	13.842363168240768	10.42682195680221	0.0
K07674	0.0	0.0	0.0	0.0	5.11476248321747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.213410978401095	0.0
K10850	0.0	0.0	0.0	0.0	2.5573812416087303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.486981024557487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07673	0.0	8.656509695291343	6.928518474894887	7.38778872401849	10.22952496643496	4.1299957461046	14.809987855810824	48.06280206136294	14.564732955622084	23.691770071372694	27.71913128242712	41.854138327929604	28.356153285264433	18.307892990366515	40.38282922101733	31.74018752102958	17.613541290545154	6.236241292648433	4.983926835954315	0.0	9.202764510459438	0.0	5.8194345837361565	10.547354987053671	0.0	15.640232935203263	13.035770153301117
K00622	58.88449218014259	0.0	34.64259237447449	29.551154896073978	15.34428744965244	33.03996596883687	19.7466504744144	26.70155670075722	29.12946591124407	23.691770071372694	36.95884170990283	5.2317672909912005	24.30527424451241	32.03881273314137	31.40886717190236	19.04411251261771	8.806770645272566	18.7087238779453	19.93570734381726	11.222966679012469	32.209675786608045	0.0	29.09717291868078	36.9157424546879	0.0	15.640232935203263	13.035770153301117
K09697	105.99208592420575	207.75623268691157	103.92777712340566	118.20461958420671	112.52477463070616	90.85990641430126	172.7831916511096	53.40311340151435	50.97656534467715	118.45885035680598	138.5956564121076	120.33064769270692	24.30527424451241	119.00130443730657	103.20056356480545	76.17645005047095	114.4880183885062	56.1261716338359	79.74282937526904	112.22966679010568	110.43317412550597	176.9111316415088	46.55547666988934	89.65251738995634	41.5270895047222	62.56093174081315	39.10731045990325
K09696	23.553796872057077	25.969529085874047	55.42814779915912	59.102309792147956	48.59024359056597	57.8199404454644	44.429963567432374	64.08373608181725	58.25893182248814	35.53765510705899	32.33898649616498	62.7812074918944	44.55966944827271	73.23157196146595	13.46094307367241	63.480375042059066	44.03385322636278	87.30737809707797	44.85534152358878	101.00670011110512	41.41244029706744	98.283962023082	40.73604208615312	84.37883989642957	41.5270895047222	67.7743427192142	65.17885076650539
K11955	23.553796872057077	17.313019390582664	41.57111084936936	22.16336617205546	25.573812416087303	20.649978730523003	24.683313093017972	48.06280206136294	21.847099433433076	23.691770071372694	9.239710427475707	0.0	16.203516163008274	18.307892990366515	4.486981024557487	0.0	8.806770645272566	6.236241292648433	29.903561015725884	0.0	9.202764510459438	19.65679240461638	0.0	15.821032480580559	27.684726336481535	26.067054892005473	0.0
K11956	23.553796872057077	43.28254847645671	20.78555542468463	25.857260534064668	48.59024359056597	37.16996171494139	39.4933009488288	37.38217938106003	14.564732955622084	11.845885035686296	27.71913128242712	5.2317672909912005	12.152637122256156	13.73091974277486	8.973962049114965	12.696075008411773	35.227082581090215	37.4174477558906	34.88748785168015	56.11483339506255	36.81105804183779	39.31358480923276	52.37491125362544	31.642064961161118	41.5270895047222	52.134109784010946	26.071540306602135
K11958	11.776898436028539	17.313019390582664	27.71407389957961	22.16336617205546	43.475481107348486	24.779974476627622	9.873325237207188	5.340311340151434	0.0	5.9229425178431585	41.578696923640685	15.6953018729736	4.050879040752059	13.73091974277486	13.46094307367241	6.348037504205907	17.613541290545154	6.236241292648433	44.85534152358878	33.66890003703751	27.608293531378294	0.0	23.27773833494467	5.273677493526845	0.0	10.42682195680221	39.10731045990325
K11641	0.0	17.313019390582664	20.78555542468463	0.0	0.0	0.0	4.936662618603594	0.0	0.0	0.0	9.239710427475707	0.0	0.0	0.0	0.0	12.696075008411773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K11332	0.0	8.656509695291343	13.857036949789757	7.38778872401849	0.0	0.0	9.873325237207188	0.0	7.282366477811022	5.9229425178431585	0.0	5.2317672909912005	0.0	0.0	0.0	0.0	0.0	6.236241292648433	0.0	0.0	0.0	19.65679240461638	5.8194345837361565	5.273677493526845	13.842363168240768	5.213410978401095	13.035770153301117
K07769	23.553796872057077	0.0	6.928518474894887	7.38778872401849	7.6721437248262	4.1299957461046	0.0	5.340311340151434	7.282366477811022	0.0	9.239710427475707	0.0	0.0	9.153946495183247	13.46094307367241	0.0	8.806770645272566	37.4174477558906	9.96785367190863	22.44593335802504	13.804146765689147	19.65679240461638	11.638869167472334	10.547354987053671	0.0	0.0	0.0
K03885	1896.0806482005028	1939.0581717452078	1891.485543646303	2279.13282135963	2091.9378556359147	2147.597787974315	1861.1218072135034	1762.3027422499003	1857.0034518418	2043.4151686558027	2097.4142670369147	1569.53018729729	1340.8409624888725	1698.0570748564937	1615.3131688406854	1618.7495635724856	1752.547358409195	1939.471042013604	1829.101148795197	1907.9043354320968	1918.776400430704	2024.6496176754008	2013.5243659727096	1856.3344777214006	1882.5613908806906	2022.803459619599	1720.7216602356552
K05572	0.0	0.0	0.0	25.857260534064668	12.786906208043701	16.519982984418384	4.936662618603594	10.680622680302909	7.282366477811022	5.9229425178431585	4.6198552137378535	10.463534581982401	0.0	9.153946495183247	4.486981024557487	0.0	17.613541290545154	0.0	0.0	0.0	13.804146765689147	0.0	11.638869167472334	10.547354987053671	13.842363168240768	20.85364391360442	0.0
K05573	47.107593744114055	25.969529085874047	34.64259237447449	25.857260534064668	30.68857489930478	33.03996596883687	14.809987855810824	10.680622680302909	50.97656534467715	41.460597624902185	9.239710427475707	31.3906037459472	12.152637122256156	36.61578598073292	17.947924098229947	19.04411251261771	35.227082581090215	24.944965170593733	19.93570734381726	33.66890003703751	23.006911276148646	39.31358480923276	34.916607502417	15.821032480580559	27.684726336481535	15.640232935203263	39.10731045990325
K05574	23.553796872057077	17.313019390582664	20.78555542468463	29.551154896073978	7.6721437248262	8.2599914922092	24.683313093017972	10.680622680302909	21.847099433433076	5.9229425178431585	4.6198552137378535	15.6953018729736	4.050879040752059	9.153946495183247	8.973962049114965	6.348037504205907	35.227082581090215	12.472482585296866	24.91963417977152	11.222966679012469	46.01382255229719	39.31358480923276	23.27773833494467	10.547354987053671	0.0	15.640232935203263	13.035770153301117
K05575	0.0	34.62603878116533	48.49962932426424	22.16336617205546	12.786906208043701	41.299957461046006	14.809987855810824	32.041868040908625	29.12946591124407	35.53765510705899	23.099276068689267	52.317672909912005	4.050879040752059	36.61578598073292	49.356791270132305	19.04411251261771	26.42031193581773	37.4174477558906	24.91963417977152	11.222966679012469	23.006911276148646	0.0	46.55547666988934	52.73677493526846	27.684726336481535	20.85364391360442	13.035770153301117
K05576	0.0	0.0	6.928518474894887	22.16336617205546	15.34428744965244	28.909970222732248	14.809987855810824	16.020934020454312	7.282366477811022	23.691770071372694	18.479420854951414	10.463534581982401	12.152637122256156	9.153946495183247	13.46094307367241	38.088225025235516	17.613541290545154	6.236241292648433	44.85534152358878	11.222966679012469	32.209675786608045	58.97037721384913	5.8194345837361565	21.094709974107342	41.5270895047222	31.280465870406527	26.071540306602135
K05577	70.66139061617112	121.19113573400675	48.49962932426424	66.49009851616638	84.39358097308823	66.07993193767363	74.04993927905392	64.08373608181725	72.82366477811023	76.99825273196107	73.91768341980566	115.0988804018066	16.203516163008274	123.57827768490684	89.73962049114965	69.828412546265	44.03385322636278	37.4174477558906	134.56602457070713	101.00670011110512	59.81796931798634	58.97037721384913	87.29151875604244	84.37883989642957	41.5270895047222	46.92069880560979	221.60809260610708
K05578	105.99208592420575	69.25207756233077	34.64259237447449	48.02062670612023	48.59024359056597	66.07993193767363	49.366626186035944	32.041868040908625	65.54129830029922	23.691770071372694	55.43826256485424	36.6223710369384	28.356153285264433	41.192759228324576	44.86981024557487	19.04411251261771	35.227082581090215	37.4174477558906	39.87141468763452	67.33780007407502	50.61520480752694	39.31358480923276	23.27773833494467	47.46309744174157	41.5270895047222	57.347520762411996	26.071540306602135
K05579	11.776898436028539	0.0	20.78555542468463	7.38778872401849	5.11476248321747	8.2599914922092	24.683313093017972	16.020934020454312	7.282366477811022	17.768827553529494	4.6198552137378535	10.463534581982401	0.0	9.153946495183247	4.486981024557487	0.0	26.42031193581773	6.236241292648433	0.0	22.44593335802504	13.804146765689147	19.65679240461638	11.638869167472334	10.547354987053671	0.0	0.0	13.035770153301117
K05580	0.0	0.0	0.0	11.08168308602773	2.5573812416087303	4.1299957461046	4.936662618603594	0.0	0.0	0.0	9.239710427475707	0.0	0.0	13.73091974277486	0.0	0.0	8.806770645272566	0.0	14.951780507862892	0.0	9.202764510459438	0.0	0.0	0.0	13.842363168240768	15.640232935203263	0.0
K05581	0.0	8.656509695291343	34.64259237447449	62.79620415415716	12.786906208043701	20.649978730523003	4.936662618603594	26.70155670075722	21.847099433433076	5.9229425178431585	18.479420854951414	5.2317672909912005	8.101758081504126	0.0	17.947924098229947	31.74018752102958	8.806770645272566	24.944965170593733	24.91963417977152	11.222966679012469	9.202764510459438	19.65679240461638	34.916607502417	31.642064961161118	27.684726336481535	20.85364391360442	13.035770153301117
K05582	0.0	0.0	0.0	0.0	7.6721437248262	0.0	0.0	10.680622680302909	0.0	0.0	0.0	0.0	0.0	4.576973247591623	4.486981024557487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05522	400.4145468249217	528.0470914127294	464.2107378179253	251.18481661661428	204.59049932861123	276.7097149889148	335.69305806501865	395.1830391711225	327.70649150141764	331.6847809992167	277.1913128242152	319.1378047504183	101.27197601870546	352.4269400645195	448.6981024557237	342.79402522711814	176.13541290540954	193.32348007201034	289.0677564853154	179.56746686410912	179.45390795390972	176.9111316415088	261.87455626811425	158.21032480570855	318.37435286951535	229.39008304961118	234.6438627594075
K10680	164.87657810430895	268.35180055401497	159.35592492250868	118.20461958420671	148.3281120132081	123.89987238310663	177.71985426970988	165.54965154460945	262.1651932011141	248.7635857494125	189.41406376321038	193.5753897666111	567.1230657052305	109.84735794210607	228.83603225241208	101.56860006720538	132.10155967900715	193.32348007201034	144.53387824260767	336.6890003703171	184.05529020910998	235.88150885531175	151.30529917710822	121.29458235110657	152.26599485060734	161.6157403304079	169.4650119929054
K10679	0.0	17.313019390582664	0.0	0.0	0.0	4.1299957461046	4.936662618603594	5.340311340151434	0.0	0.0	0.0	10.463534581982401	8.101758081504126	0.0	0.0	0.0	0.0	0.0	9.96785367190863	0.0	0.0	0.0	5.8194345837361565	0.0	13.842363168240768	15.640232935203263	0.0
K01151	577.0680233653312	571.3296398891318	672.0662920647367	561.4719430253319	496.13196087202726	408.8695788643219	577.589526376532	571.4133133961325	509.7656534467274	479.75834394522417	512.8039287248281	601.6532384639345	194.44219395601047	608.7374419296336	605.742438315232	355.4901002355188	537.2130093615291	455.2456143633243	468.4891225796249	381.58086708641935	409.5230207154222	589.7037721384294	430.63815919642343	421.89419948212293	512.1674372248247	375.36559044481834	547.5023464386175
K03313	400.4145468249217	233.72576177281306	339.4974052698185	254.87871097861446	439.8695735566241	450.16953632532403	340.629720683619	347.1202371098198	196.6238949008106	195.45710308880984	392.6876931676215	235.42952809451353	149.88252450780809	288.3493145982159	345.4975388909183	412.62243777332185	466.75884419942525	405.3556840221217	249.19634179771322	415.24976712342107	538.3617238618292	491.4198101153244	331.7077712729181	363.8837470533197	332.21671603771597	411.8594672936201	443.21618521221416
K03314	0.0	0.0	0.0	7.38778872401849	2.5573812416087303	0.0	0.0	0.0	0.0	0.0	0.0	5.2317672909912005	0.0	0.0	4.486981024557487	0.0	8.806770645272566	12.472482585296866	4.983926835954315	0.0	18.405529020918895	0.0	0.0	0.0	0.0	5.213410978401095	0.0
K03315	35.33069530808561	17.313019390582664	34.64259237447449	121.89851394620693	130.42644332200715	99.11989790651049	14.809987855810824	42.72249072121143	50.97656534467715	47.38354014274529	23.099276068689267	20.927069163964802	4.050879040752059	13.73091974277486	13.46094307367241	25.392150016823642	167.32864226010906	62.36241292648433	184.4052929303098	157.12153350610797	82.82488059413498	117.94075442760587	145.48586459330792	94.92619488348323	124.58126851410599	114.69504152480559	156.429241839605
K13995	23.553796872057077	0.0	13.857036949789757	18.46947181004625	7.6721437248262	16.519982984418384	29.619975711621546	16.020934020454312	0.0	5.9229425178431585	23.099276068689267	26.158836454956003	12.152637122256156	13.73091974277486	8.973962049114965	12.696075008411773	0.0	6.236241292648433	19.93570734381726	44.891866716049975	18.405529020918895	19.65679240461638	11.638869167472334	5.273677493526845	13.842363168240768	20.85364391360442	13.035770153301117
K11943	0.0	8.656509695291343	0.0	3.69389436200925	0.0	4.1299957461046	9.873325237207188	5.340311340151434	0.0	5.9229425178431585	4.6198552137378535	5.2317672909912005	4.050879040752059	0.0	0.0	0.0	0.0	0.0	4.983926835954315	0.0	0.0	0.0	0.0	15.821032480580559	13.842363168240768	0.0	0.0
K11944	0.0	0.0	0.0	0.0	0.0	0.0	4.936662618603594	0.0	7.282366477811022	0.0	0.0	0.0	0.0	4.576973247591623	0.0	0.0	0.0	0.0	0.0	0.0	4.601382255229719	0.0	0.0	0.0	0.0	0.0	0.0
K11947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.340311340151434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.273677493526845	0.0	0.0	0.0
K02584	506.4066327491274	744.4598337950415	519.6388856170283	964.1064284843548	1017.8377341602558	995.3289748111534	720.7527423160401	619.4761154575352	553.4598523136298	841.0578375336423	522.0436391523286	805.6921628125464	648.140646520235	686.5459871387379	659.5862106099348	584.019450386931	836.6432113008453	873.0737809707467	882.1550499638469	1144.7426012592582	938.6819800668509	825.5852809938411	855.4568838091465	806.8726565095437	816.6994269261394	907.1335102417444	716.9673584315228
K02585	0.0	0.0	27.71407389957961	7.38778872401849	2.5573812416087303	12.389987238313763	0.0	0.0	0.0	23.691770071372694	0.0	0.0	522.5633962569282	0.0	13.46094307367241	0.0	26.42031193581773	0.0	0.0	101.00670011110512	0.0	0.0	0.0	0.0	0.0	10.42682195680221	0.0
K02586	11.776898436028539	0.0	0.0	7.38778872401849	10.22952496643496	8.2599914922092	0.0	5.340311340151434	0.0	11.845885035686296	13.85956564121356	5.2317672909912005	939.8039374544508	22.88486623795806	26.921886147344924	6.348037504205907	17.613541290545154	37.4174477558906	0.0	123.45263346910627	27.608293531378294	0.0	0.0	0.0	0.0	0.0	26.071540306602135
K02588	11.776898436028539	25.969529085874047	0.0	0.0	10.22952496643496	4.1299957461046	0.0	0.0	0.0	35.53765510705899	9.239710427475707	15.6953018729736	656.2424046017355	0.0	8.973962049114965	0.0	17.613541290545154	6.236241292648433	14.951780507862892	11.222966679012469	0.0	19.65679240461638	0.0	0.0	0.0	26.067054892005473	0.0
K02590	0.0	0.0	20.78555542468463	7.38778872401849	0.0	12.389987238313763	14.809987855810824	0.0	0.0	0.0	0.0	0.0	0.0	4.576973247591623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.035770153301117
K02591	0.0	17.313019390582664	0.0	3.69389436200925	5.11476248321747	0.0	0.0	0.0	7.282366477811022	29.614712589215795	0.0	0.0	1142.3478894920615	9.153946495183247	8.973962049114965	12.696075008411773	35.227082581090215	12.472482585296866	4.983926835954315	11.222966679012469	13.804146765689147	0.0	11.638869167472334	0.0	0.0	0.0	0.0
K02592	0.0	0.0	41.57111084936936	29.551154896073978	5.11476248321747	57.8199404454644	0.0	10.680622680302909	0.0	41.460597624902185	27.71913128242712	0.0	838.5319614356451	9.153946495183247	0.0	0.0	35.227082581090215	0.0	29.903561015725884	44.891866716049975	9.202764510459438	0.0	0.0	5.273677493526845	0.0	15.640232935203263	26.071540306602135
K02593	0.0	0.0	6.928518474894887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.72988738550742	0.0	0.0	19.04411251261771	0.0	0.0	4.983926835954315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02594	47.107593744114055	17.313019390582664	13.857036949789757	29.551154896073978	30.68857489930478	41.299957461046006	9.873325237207188	10.680622680302909	29.12946591124407	17.768827553529494	4.6198552137378535	10.463534581982401	12.152637122256156	32.03881273314137	31.40886717190236	50.784300033647284	0.0	31.181206463242166	19.93570734381726	78.56076675308749	50.61520480752694	39.31358480923276	29.09717291868078	52.73677493526846	13.842363168240768	31.280465870406527	26.071540306602135
K02595	0.0	0.0	0.0	0.0	0.0	8.2599914922092	0.0	0.0	0.0	23.691770071372694	0.0	0.0	291.6632909341157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00366	671.2832108535363	926.2465373961516	678.994810539637	690.7582456956393	713.5093664087392	817.7391577286438	710.8794170788395	817.0676350431465	830.1897784704446	639.6777919270321	762.2761102667419	627.812074918936	502.3090010532271	915.3946495182506	780.7346982729413	831.592913050944	766.1890461386415	623.6241292648333	757.5568790650402	673.3780007407341	667.2004270082361	923.869243016946	634.3183696272345	632.8412992231342	553.6945267296267	682.9568381705334	899.4681405777287
K00362	883.2673827020478	779.0858725761434	914.5644386860499	476.5123726991271	457.7712422479251	532.7694512474285	775.0560311207431	699.5807855597398	589.8716847026318	817.3660674623412	656.019440350736	612.1167730459351	1243.619865510867	613.314415177234	565.3596090942299	761.7645005046403	378.6911377467205	767.0576789957411	438.58556156392325	538.7024005925273	584.3755464141317	511.07660252002535	517.9296779524283	611.7465892490331	830.54179009444	578.6886186024284	625.71696735842
K00363	70.66139061617112	51.939058171747995	76.21370322384377	44.32673234411092	51.14762483217471	53.68994469935987	78.9866018976575	133.50778350370763	72.82366477811023	118.45885035680598	101.63681470220557	78.47650936486801	178.23867779300963	82.38551845664915	40.38282922101733	31.74018752102958	61.64739451690794	87.30737809707797	39.87141468763452	89.78373343209995	110.43317412550597	19.65679240461638	116.38869167470634	21.094709974107342	13.842363168240768	119.90845250320585	0.0
